DateTime, Prediction
Year, Month,  Highest, MHHW, MHW, MSL, MTL, MLW, MLLW, DTL, GT, MN, DHQ, DLQ, HWI, LWI, Lowest, Inferred 
1955,10,6.393,,4.303,-0.238,-0.238,-4.778,,,,9.081,,,3.520,9.680,-6.507,0
1955,11,6.892,,4.211,-0.366,-0.366,-4.936,,,,9.150,,,3.590,9.730,-8.709,0
1955,12,6.593,,3.932,-0.697,-0.707,-5.356,,,,9.291,,,3.630,9.790,-7.308,0
1956,1,5.993,,4.303,-0.356,-0.366,-5.047,,,,9.350,,,3.630,9.770,-7.508,0
1956,2,6.094,,3.883,-0.677,-0.687,-5.247,,,,9.131,,,3.700,9.830,-8.007,0
1956,3,6.993,,3.972,-0.457,-0.566,-5.116,,,,9.091,,,3.520,9.760,-6.606,0
1956,4,5.894,,4.172,-0.087,-0.326,-4.827,,,,8.999,,,3.620,9.830,-6.507,0
1956,5,,,3.923,-0.487,-0.507,-4.936,,,,8.862,,,,,,0
1956,6,,,4.152,-0.366,-0.389,-4.926,,,,9.081,,,,,,0
1956,7,6.692,,4.274,-0.306,-0.326,-4.926,,,,9.199,,,3.610,9.710,-6.707,0
1956,8,,,4.342,-0.267,-0.277,-4.896,,,,9.239,,,,,,0
1956,9,,,4.142,-0.408,-0.428,-4.998,,,,9.140,,,,,,0
1956,10,5.993,,4.001,-0.566,-0.589,-5.169,,,,9.170,,,3.530,9.660,-6.606,0
1956,11,5.592,,4.083,-0.448,-0.457,-4.998,,,,9.081,,,3.640,9.770,-6.707,0
1956,12,5.694,,3.932,-0.546,-0.566,-5.067,,,,8.999,,,3.740,9.790,-8.007,0
1957,1,6.193,,3.663,-0.828,-0.838,-5.336,,,,8.999,,,3.640,9.730,-8.108,0
1957,2,6.491,,3.804,-0.717,-0.726,-5.257,,,,9.058,,,3.680,9.720,-7.308,0
1957,3,5.894,,4.103,-0.408,-0.438,-4.978,,,,9.081,,,3.670,9.770,-7.206,0
1957,4,5.694,,3.854,-0.677,-0.677,-5.218,,,,9.072,,,3.660,9.710,-7.308,0
1957,5,5.592,,4.044,-0.477,-0.477,-5.008,,,,9.049,,,3.660,9.750,-6.707,0
1957,6,6.193,,4.034,-0.418,-0.477,-4.978,,,,9.009,,,3.810,10.010,-6.406,0
1957,7,,,4.303,-0.326,-0.346,-4.998,,,,9.301,,,,,,0
1957,8,5.993,,4.132,-0.497,-0.516,-5.179,,,,9.311,,,3.600,9.750,-7.308,0
1957,9,6.291,,4.093,-0.477,-0.497,-5.097,,,,9.190,,,3.560,9.720,-7.006,0
1957,10,6.291,,4.024,-0.438,-0.457,-4.936,,,,8.960,,,3.690,9.730,-7.206,0
1957,11,6.193,,4.014,-0.408,-0.457,-4.916,,,,8.930,,,3.690,9.750,-6.908,0
1957,12,5.993,,3.863,-0.598,-0.618,-5.097,,,,8.960,,,3.640,9.750,-6.707,0
1958,1,6.291,,4.172,-0.356,-0.389,-4.936,,,,9.111,,,3.570,9.580,-6.806,0
1958,2,6.393,,4.352,-0.326,-0.356,-5.067,,,,9.419,,,3.500,9.650,-7.206,0
1958,3,6.491,,4.572,-0.028,-0.047,-4.667,,,,9.239,,,3.490,9.650,-6.908,0
1958,4,7.794,,4.654,-0.097,-0.116,-4.887,,,,9.541,,,3.510,9.680,-7.206,0
1958,5,6.193,,4.372,-0.336,-0.418,-5.208,,,,9.580,,,3.590,9.720,-7.806,0
1958,6,6.291,,4.362,-0.408,-0.408,-5.169,,,,9.531,,,3.600,9.810,-7.006,0
1958,7,5.793,,4.323,-0.316,-0.366,-5.047,,,,9.370,,,3.590,9.760,-6.606,0
1958,8,5.993,,4.274,-0.336,-0.356,-4.988,,,,9.259,,,3.690,9.770,-6.406,0
1958,9,6.193,,4.372,-0.297,-0.297,-4.969,,,,9.341,,,3.640,9.800,-7.006,0
1958,10,6.094,,4.234,-0.306,-0.326,-4.877,,,,9.111,,,3.630,9.760,-7.406,0
1958,11,6.692,,4.103,-0.418,-0.428,-4.946,,,,9.049,,,3.660,9.710,-7.406,0
1958,12,6.491,,3.913,-0.628,-0.687,-5.277,,,,9.190,,,3.540,9.700,-7.606,0
1959,1,5.993,,4.083,-0.536,-0.566,-5.218,,,,9.301,,,3.640,9.730,-6.806,0
1959,2,5.793,,3.762,-0.818,-0.838,-5.448,,,,9.209,,,3.630,9.880,-6.908,0
1959,3,6.491,,4.001,-0.608,-0.687,-5.389,,,,9.390,,,3.580,9.870,-7.406,0
1959,4,6.393,,4.172,-0.287,-0.477,-5.126,,,,9.301,,,3.940,10.200,-7.308,0
1959,5,,,4.014,-0.608,-0.618,-5.247,,,,9.259,,,,,,0
1959,6,6.692,,4.254,-0.356,-0.379,-5.008,,,,9.259,,,3.710,9.810,-6.806,0
1959,7,5.993,,3.873,-0.638,-0.667,-5.198,,,,9.072,,,3.630,9.780,-6.806,0
1959,8,5.694,,4.132,-0.398,-0.408,-4.946,,,,9.081,,,3.690,9.750,-6.507,0
1959,9,5.192,,4.001,-0.507,-0.526,-5.057,,,,9.058,,,3.690,9.920,-6.209,0
1959,10,5.793,,4.274,-0.366,-0.379,-5.028,,,,9.301,,,3.600,9.880,-6.707,0
1959,11,6.793,,4.103,-0.516,-0.546,-5.208,,,,9.311,,,3.590,9.770,-7.308,0
1959,12,7.794,,4.224,-0.477,-0.507,-5.228,,,,9.449,,,3.680,9.850,-7.508,0
1960,1,6.094,,4.152,-0.467,-0.497,-5.146,,,,9.301,,,3.590,9.630,-7.308,0
1960,2,6.793,,4.434,-0.116,-0.136,-4.706,,,,9.140,,,3.640,9.790,-7.308,0
1960,3,5.793,,4.274,-0.379,-0.366,-5.008,,,,9.281,,,3.660,9.830,-6.707,0
1960,4,6.094,,4.303,-0.267,-0.297,-4.896,,,,9.199,,,3.610,9.740,-6.908,0
1960,5,6.393,,4.313,-0.136,-0.156,-4.627,,,,8.940,,,3.560,9.710,-6.707,0
1960,6,6.793,,4.313,-0.287,-0.267,-4.857,,,,9.170,,,3.720,9.790,-7.108,0
1960,7,6.193,,4.192,-0.418,-0.408,-4.998,,,,9.190,,,3.570,9.890,-7.406,0
1960,8,6.193,,4.211,-0.326,-0.379,-4.969,,,,9.180,,,3.670,9.880,-7.006,0
1960,9,5.793,,4.192,-0.477,-0.497,-5.188,,,,9.380,,,3.550,9.710,-6.606,0
1960,10,6.393,,4.244,-0.366,-0.408,-5.057,,,,9.301,,,3.620,9.800,-6.606,0
1960,11,5.993,,4.113,-0.497,-0.507,-5.136,,,,9.249,,,3.630,9.820,-6.908,0
1960,12,7.194,,3.952,-0.667,-0.687,-5.326,,,,9.281,,,3.650,9.810,-7.508,0
1961,1,7.492,,4.073,-0.566,-0.536,-5.156,,,,9.229,,,3.560,9.780,-8.108,0
1961,2,6.892,,4.264,-0.417,-0.438,-5.136,,,,9.400,,,,,-7.006,5
1961,3,6.593,,4.382,-0.218,-0.237,-4.857,,,,9.239,,,,,-6.707,5
1961,4,7.194,,4.543,0.022,0.002,-4.537,,,,9.081,,,,,-5.707,5
1961,5,,,4.283,-0.316,-0.336,-4.959,,,,9.239,,,,,,5
1961,6,,,4.162,-0.516,-0.536,-5.238,,,,9.400,,,,,,5
1961,7,6.491,,4.333,-0.448,-0.448,-5.228,,,,9.560,,,3.540,9.670,-7.108,0
1961,8,6.094,,4.103,-0.536,-0.576,-5.257,,,,9.360,,,3.540,9.710,-7.308,0
1961,9,6.291,,4.152,-0.448,-0.477,-5.116,,,,9.268,,,3.610,9.710,-6.806,0
1961,10,6.692,,4.234,-0.287,-0.316,-4.857,,,,9.091,,,3.670,9.720,-6.507,0
1961,11,6.193,,4.264,-0.257,-0.277,-4.808,,,,9.072,,,3.670,9.840,-6.107,0
1961,12,6.094,,4.054,-0.398,-0.398,-4.847,,,,8.901,,,3.640,9.760,-6.606,0
1962,1,6.692,,3.581,-0.799,-0.877,-5.346,,,,8.930,,,3.640,9.800,-7.308,0
1962,2,6.393,,3.962,-0.638,-0.638,-5.238,,,,9.199,,,3.580,9.760,-7.406,0
1962,3,6.892,,4.283,-0.326,-0.366,-5.018,,,,9.301,,,3.520,9.660,-7.108,0
1962,4,5.592,,4.103,-0.556,-0.576,-5.247,,,,9.350,,,3.610,9.690,-7.406,0
1962,5,6.193,,4.244,-0.457,-0.477,-5.198,,,,9.439,,,3.660,9.670,-6.806,0
1962,6,5.793,,4.142,-0.477,-0.467,-5.077,,,,9.219,,,3.820,9.960,-6.806,0
1962,7,5.392,,4.192,-0.257,-0.316,-4.827,,,,9.019,,,3.890,10.010,-6.209,0
1962,8,6.094,,4.073,-0.497,-0.477,-5.028,,,,9.101,,,3.560,9.730,-6.806,0
1962,9,5.993,,4.054,-0.526,-0.516,-5.087,,,,9.140,,,3.880,9.830,-7.108,0
1962,10,6.193,,4.264,-0.277,-0.297,-4.867,,,,9.131,,,3.700,9.760,-7.406,0
1962,11,6.692,,4.244,-0.379,-0.389,-5.018,,,,9.259,,,3.610,9.750,-6.806,0
1962,12,6.593,,4.264,-0.408,-0.379,-5.008,,,,9.268,,,3.620,9.780,-7.206,0
1963,1,6.892,,3.932,-0.658,-0.726,-5.389,,,,9.321,,,3.540,9.680,-7.708,0
1963,2,5.592,,3.693,-0.907,-0.946,-5.576,,,,9.268,,,3.600,9.820,-7.606,0
1963,3,5.993,,4.093,-0.566,-0.566,-5.238,,,,9.331,,,3.540,9.630,-7.206,0
1963,4,6.793,,4.182,-0.477,-0.467,-5.106,,,,9.291,,,3.570,9.620,-7.308,0
1963,5,5.793,,3.962,-0.608,-0.667,-5.287,,,,9.249,,,3.700,9.690,-7.708,0
1963,6,6.193,,4.083,-0.477,-0.526,-5.126,,,,9.209,,,3.700,9.760,-7.206,0
1963,7,6.094,,4.024,-0.448,-0.467,-4.946,,,,8.970,,,3.570,9.760,-6.307,0
1963,8,5.192,,3.903,-0.526,-0.556,-5.018,,,,8.921,,,3.610,9.780,-6.507,0
1963,9,5.592,,3.883,-0.598,-0.618,-5.116,,,,8.999,,,3.670,9.810,-6.507,0
1963,10,5.694,,3.952,-0.598,-0.628,-5.198,,,,9.150,,,3.660,9.780,-7.006,0
1963,11,7.394,,4.424,-0.188,-0.267,-4.959,,,,9.380,,,3.640,9.760,-7.406,0
1963,12,6.692,,4.014,-0.648,-0.667,-5.346,,,,9.360,,,3.540,9.720,-8.407,0
1964,1,5.993,,4.103,-0.516,-0.556,-5.228,,,,9.331,,,3.540,9.730,-7.108,0
1964,2,5.993,,3.863,-0.697,-0.726,-5.316,,,,9.180,,,3.500,9.740,-6.908,0
1964,3,5.494,,3.883,-0.648,-0.697,-5.277,,,,9.160,,,3.520,9.770,-7.006,0
1964,4,5.494,,3.644,-0.877,-0.917,-5.477,,,,9.121,,,3.600,9.820,-7.606,0
1964,5,6.193,,3.863,-0.576,-0.608,-5.077,,,,8.940,,,3.620,9.770,-7.308,0
1964,6,6.393,,4.001,-0.516,-0.556,-5.126,,,,9.131,,,3.670,9.850,-7.406,0
1964,7,6.193,,3.972,-0.546,-0.576,-5.136,,,,9.111,,,3.650,9.840,-7.006,0
1964,8,5.993,,4.083,-0.497,-0.516,-5.126,,,,9.209,,,3.590,9.780,-6.806,0
1964,9,5.993,,4.113,-0.487,-0.556,-5.228,,,,9.341,,,3.600,9.800,-6.406,0
1964,10,5.592,,4.123,-0.487,-0.497,-5.116,,,,9.239,,,3.580,9.790,-6.606,0
1964,11,6.692,,4.073,-0.366,-0.438,-4.946,,,,9.019,,,3.630,9.860,-7.206,0
1964,12,6.491,,3.903,-0.576,-0.648,-5.198,,,,9.101,,,3.630,9.880,-7.908,0
1965,1,6.491,,3.781,-0.589,-0.628,-5.047,,,,8.829,,,3.690,9.810,-7.908,0
1965,2,5.793,,3.814,-0.576,-0.648,-5.106,,,,8.921,,,3.610,9.810,-7.606,0
1965,3,5.392,,3.722,-0.648,-0.726,-5.179,,,,8.901,,,3.710,9.860,-6.806,0
1965,4,5.392,,3.893,-0.526,-0.566,-5.028,,,,8.921,,,3.660,9.780,-6.307,0
1965,5,5.894,,3.972,-0.507,-0.536,-5.047,,,,9.019,,,3.660,9.840,-6.707,0
1965,6,6.193,,4.034,-0.438,-0.516,-5.057,,,,9.091,,,3.780,9.990,-6.908,0
1965,7,6.491,,4.093,-0.546,-0.536,-5.169,,,,9.259,,,3.490,9.590,-7.308,0
1965,8,6.193,,3.952,-0.638,-0.658,-5.267,,,,9.219,,,3.600,9.710,-7.006,0
1965,9,5.993,,3.883,-0.546,-0.608,-5.087,,,,8.970,,,3.720,9.890,-6.606,0
1965,10,5.993,,3.903,-0.438,-0.487,-4.867,,,,8.770,,,3.730,9.900,-6.307,0
1965,11,5.894,,3.952,-0.398,-0.428,-4.818,,,,8.770,,,3.720,9.850,-6.307,0
1965,12,5.494,,3.713,-0.589,-0.608,-4.936,,,,8.652,,,3.710,9.860,-6.908,0
1966,1,6.692,,4.073,-0.297,-0.306,-4.686,,,,8.760,,,3.780,9.810,-6.707,0
1966,2,6.491,,4.064,-0.546,-0.526,-5.116,,,,9.180,,,3.710,9.730,-7.508,0
1966,3,6.793,,4.034,-0.457,-0.448,-4.936,,,,8.970,,,3.790,9.820,-7.308,0
1966,4,5.993,,3.913,-0.556,-0.589,-5.087,,,,8.999,,,3.850,9.820,-7.108,0
1966,5,5.793,,4.054,-0.448,-0.487,-5.028,,,,9.081,,,3.680,9.750,-7.108,0
1966,6,5.494,,4.073,-0.457,-0.457,-4.988,,,,9.058,,,3.640,9.820,-6.507,0
1966,7,6.193,,4.113,-0.356,-0.366,-4.847,,,,8.960,,,3.620,9.810,-6.606,0
1966,8,6.193,,4.014,-0.418,-0.448,-4.896,,,,8.911,,,3.650,9.850,-6.908,0
1966,9,6.193,,4.083,-0.398,-0.408,-4.896,,,,8.980,,,3.720,9.760,-7.006,0
1966,10,5.592,,3.673,-0.687,-0.726,-5.126,,,,8.799,,,3.700,9.740,-7.508,0
1966,11,5.694,,3.854,-0.556,-0.589,-5.018,,,,8.871,,,3.540,9.570,-7.308,0
1966,12,6.692,,3.722,-0.658,-0.697,-5.106,,,,8.829,,,3.530,9.710,-7.406,0
1967,1,6.793,,3.923,-0.589,-0.618,-5.146,,,,9.072,,,3.510,9.690,-6.507,0
1967,2,5.694,,3.762,-0.638,-0.687,-5.136,,,,8.901,,,3.570,9.730,-7.806,0
1967,3,6.094,,3.873,-0.658,-0.667,-5.208,,,,9.081,,,3.570,9.720,-7.308,0
1967,4,6.393,,4.024,-0.336,-0.398,-4.818,,,,8.839,,,3.670,9.760,-7.406,0
1967,5,6.993,,4.172,-0.257,-0.356,-4.887,,,,9.058,,,3.600,9.740,-7.308,0
1967,6,6.491,,4.014,-0.408,-0.438,-4.896,,,,8.911,,,3.820,9.890,-6.406,0
1967,7,5.192,,3.972,-0.379,-0.438,-4.847,,,,8.819,,,3.820,9.910,-6.307,0
1967,8,5.494,,3.824,-0.487,-0.516,-4.867,,,,8.691,,,3.780,9.920,-6.307,0
1967,9,5.392,,3.893,-0.526,-0.526,-4.946,,,,8.839,,,3.690,9.760,-7.006,0
1967,10,6.094,,3.883,-0.576,-0.589,-5.057,,,,8.940,,,3.750,9.740,-6.908,0
1967,11,6.593,,3.824,-0.648,-0.687,-5.198,,,,9.019,,,3.560,9.750,-7.406,0
1967,12,6.593,,4.024,-0.516,-0.526,-5.087,,,,9.111,,,3.550,9.730,-7.206,0
1968,1,5.494,,3.614,-0.818,-0.828,-5.267,,,,8.881,,,3.640,9.800,-7.606,0
1968,2,5.294,,3.772,-0.618,-0.638,-5.057,,,,8.829,,,3.610,9.760,-6.707,0
1968,3,5.793,,3.913,-0.546,-0.576,-5.067,,,,8.980,,,3.610,9.780,-7.406,0
1968,4,6.193,,3.814,-0.536,-0.576,-4.959,,,,8.770,,,3.620,9.730,-7.406,0
1968,5,6.393,,4.142,-0.257,-0.257,-4.667,,,,8.809,,,3.600,9.750,-7.508,0
1968,6,6.593,,4.274,-0.156,-0.179,-4.627,,,,8.901,,,3.670,9.820,-6.908,0
1968,7,5.993,,4.054,-0.398,-0.428,-4.916,,,,8.970,,,3.610,9.760,-6.908,0
1968,8,6.193,,4.484,0.054,0.012,-4.457,,,,8.940,,,3.590,9.750,-6.009,0
1968,9,5.894,,4.123,-0.287,-0.326,-4.778,,,,8.901,,,3.540,9.710,-6.107,0
1968,10,6.393,,3.952,-0.408,-0.438,-4.827,,,,8.780,,,3.560,9.720,-6.908,0
1968,11,6.793,,4.182,-0.238,-0.277,-4.726,,,,8.911,,,3.570,9.730,-7.806,0
1968,12,7.194,,3.932,-0.457,-0.477,-4.896,,,,8.829,,,3.570,9.750,-7.206,0
1969,1,6.291,,3.804,-0.576,-0.598,-4.998,,,,8.799,,,3.600,9.760,-7.406,0
1969,2,5.993,,4.224,-0.198,-0.228,-4.686,,,,8.911,,,3.530,9.660,-7.108,0
1969,3,5.592,,4.211,-0.228,-0.257,-4.736,,,,8.950,,,3.570,9.760,-6.507,0
1969,4,5.793,,4.224,-0.257,-0.287,-4.808,,,,9.029,,,3.600,9.780,-6.507,0
1969,5,6.491,,4.333,-0.208,-0.208,-4.759,,,,9.091,,,3.620,9.770,-6.406,0
1969,6,6.593,,4.372,-0.169,-0.188,-4.759,,,,9.131,,,3.540,9.710,-6.806,0
1969,7,6.593,,4.283,-0.267,-0.297,-4.877,,,,9.160,,,3.540,9.740,-7.006,0
1969,8,6.094,,4.342,-0.208,-0.228,-4.798,,,,9.140,,,3.620,9.770,-6.606,0
1969,9,5.993,,4.132,-0.277,-0.297,-4.736,,,,8.871,,,3.590,9.760,-5.808,0
1969,10,5.993,,4.103,-0.188,-0.208,-4.516,,,,8.619,,,3.550,9.710,-6.606,0
1969,11,6.892,,4.182,-0.126,-0.156,-4.496,,,,8.681,,,3.510,9.670,-6.307,0
1969,12,7.092,,4.224,-0.077,-0.097,-4.408,,,,8.629,,,3.560,9.720,-6.908,0
1970,1,6.853,,4.132,-0.257,-0.267,-4.667,,,,8.799,,,3.530,9.700,-6.727,0
1970,2,6.843,,4.103,-0.398,-0.428,-4.959,,,,9.058,,,3.570,9.710,-7.416,0
1970,3,6.603,,4.064,-0.366,-0.408,-4.877,,,,8.940,,,3.480,9.670,-6.996,0
1970,4,5.883,,4.244,-0.247,-0.287,-4.818,,,,9.058,,,3.510,9.680,-6.888,0
1970,5,5.853,,4.162,-0.326,-0.366,-4.906,,,,9.072,,,3.570,9.700,-6.366,0
1970,6,6.153,,4.323,-0.146,-0.179,-4.677,,,,8.999,,,3.590,9.750,-6.458,0
1970,7,,,4.192,-0.208,-0.238,-4.667,,,,8.862,,,,,,5
1970,8,,,4.342,-0.077,-0.116,-4.578,,,,8.921,,,,,,5
1970,9,,,4.274,-0.126,-0.169,-4.598,,,,8.871,,,,,,5
1970,10,,,4.224,-0.146,-0.188,-4.598,,,,8.819,,,,,,5
1970,11,6.632,,4.434,0.074,0.041,-4.358,,,,8.789,,,3.530,9.710,-6.137,0
1970,12,6.295,,4.513,0.113,0.094,-4.316,,,,8.829,,,3.460,9.620,-6.219,0
1971,1,6.593,,4.254,-0.218,-0.247,-4.759,,,,9.009,,,3.430,9.590,-7.088,0
1971,2,6.692,,4.152,-0.316,-0.356,-4.857,,,,9.009,,,3.490,9.630,-6.629,0
1971,3,6.984,,4.402,-0.156,-0.198,-4.798,,,,9.199,,,3.490,9.660,-6.947,0
1971,4,6.872,,4.352,-0.097,-0.136,-4.637,,,,8.990,,,3.590,9.860,-6.596,0
1971,5,6.133,,4.303,-0.057,-0.106,-4.527,,,,8.829,,,3.640,9.910,-6.237,0
1971,6,,,4.224,-0.136,-0.179,-4.578,,,,8.799,,,,,,5
1971,7,,,4.073,-0.277,-0.306,-4.686,,,,8.760,,,,,,5
1971,8,,,3.991,-0.297,-0.336,-4.667,,,,8.661,,,,,,5
1971,9,5.852,,4.093,-0.247,-0.346,-4.788,,,,8.881,,,3.690,9.960,-6.786,0
1971,10,6.872,,4.333,-0.146,-0.208,-4.736,,,,9.072,,,3.630,9.840,-6.717,0
1971,11,6.944,,4.372,-0.097,-0.116,-4.598,,,,8.970,,,3.590,9.780,-6.816,0
1971,12,6.081,,3.972,-0.497,-0.507,-4.998,,,,8.970,,,3.540,9.720,-7.137,0
1972,1,5.783,,3.933,-0.526,-0.546,-5.027,,,,8.960,,,3.510,9.680,-7.058,0
1972,2,7.794,,4.054,-0.387,-0.418,-4.896,,,,8.950,,,3.540,9.670,-6.756,0
1972,3,7.082,,4.274,-0.247,-0.267,-4.817,,,,9.091,,,3.540,9.740,-6.527,0
1972,4,7.122,,4.274,-0.188,-0.228,-4.726,,,,8.999,,,3.630,9.780,-7.058,0
1972,5,6.554,,4.234,-0.146,-0.188,-4.607,,,,8.839,,,3.620,9.760,-7.006,0
1972,6,6.462,,4.382,-0.067,-0.097,-4.578,,,,8.960,,,3.620,9.880,-6.596,0
1972,7,5.963,,4.323,-0.198,-0.228,-4.778,,,,9.101,,,3.630,10.420,,0
1972,8,5.871,,4.192,-0.316,-0.336,-4.867,,,,9.058,,,3.750,9.800,-6.196,0
1972,9,5.622,,4.283,-0.188,-0.208,-4.696,,,,8.980,,,3.630,9.860,-6.727,0
1972,10,6.114,,4.152,-0.346,-0.379,-4.896,,,,9.049,,,3.530,9.710,-7.367,0
1972,11,7.374,,4.352,-0.156,-0.198,-4.736,,,,9.091,,,3.540,9.610,-7.636,0
1972,12,6.993,,4.113,-0.326,-0.346,-4.818,,,,8.930,,,3.540,9.730,-6.986,0
1973,1,6.193,,3.752,-0.608,-0.658,-5.067,,,,8.819,,,3.540,9.730,-6.967,0
1973,2,5.993,,3.804,-0.687,-0.726,-5.257,,,,9.058,,,3.470,9.680,-6.826,0
1973,3,6.022,,3.942,-0.438,-0.536,-5.028,,,,8.970,,,3.630,9.900,-6.796,0
1973,4,7.354,,4.172,-0.306,-0.438,-5.047,,,,9.219,,,3.700,9.970,-6.917,0
1973,5,6.472,,4.152,-0.316,-0.448,-5.047,,,,9.199,,,3.820,10.040,-7.016,0
1973,6,6.363,,4.044,-0.356,-0.556,-5.169,,,,9.209,,,3.880,10.310,-7.259,0
1973,7,6.272,,4.234,-0.287,-0.477,-5.198,,,,9.429,,,3.670,9.920,-7.298,0
1973,8,5.842,,4.274,-0.306,-0.389,-5.037,,,,9.311,,,3.780,9.910,-6.556,0
1973,9,5.642,,4.203,-0.326,-0.346,-4.887,,,,9.091,,,3.570,9.730,-6.458,0
1973,10,5.734,,4.064,-0.346,-0.356,-4.788,,,,8.848,,,3.500,9.670,-6.317,0
1973,11,5.724,,3.863,-0.618,-0.638,-5.136,,,,8.999,,,3.560,9.750,-7.206,0
1973,12,6.642,,3.883,-0.598,-0.628,-5.146,,,,9.029,,,3.590,9.750,-7.268,0
1974,1,6.514,,3.962,-0.576,-0.608,-5.179,,,,9.140,,,3.560,9.690,-7.908,0
1974,2,6.902,,3.972,-0.507,-0.566,-5.116,,,,9.091,,,3.830,10.040,-6.986,0
1974,3,5.934,,3.742,-0.858,-0.736,-5.218,,,,8.960,,,3.960,9.870,-7.597,0
1974,4,5.894,,3.932,-0.379,-0.516,-4.969,,,,8.901,,,3.980,10.250,-6.616,0
1974,5,6.393,,4.192,-0.398,-0.448,-5.087,,,,9.281,,,3.660,9.840,-6.507,0
1974,6,6.672,,4.211,-0.438,-0.448,-5.106,,,,9.321,,,3.540,9.710,-6.747,0
1974,7,6.373,,4.264,-0.297,-0.326,-4.906,,,,9.170,,,3.630,9.790,-7.108,0
1974,8,6.324,,3.972,-0.546,-0.556,-5.097,,,,9.072,,,3.680,9.800,-6.986,0
1974,9,6.222,,4.244,-0.316,-0.346,-4.936,,,,9.180,,,3.610,9.760,-6.766,0
1974,10,5.812,,3.804,-0.677,-0.697,-5.208,,,,9.009,,,3.510,9.670,-7.288,0
1974,11,6.603,,4.182,-0.379,-0.389,-4.969,,,,9.150,,,3.490,9.640,-6.576,0
1974,12,7.043,,4.244,-0.438,-0.457,-5.156,,,,9.400,,,3.450,9.570,-7.206,0
1975,1,6.534,,4.083,-0.589,-0.608,-5.306,,,,9.390,,,3.440,9.610,-7.528,0
1975,2,6.682,,4.014,-0.546,-0.576,-5.179,,,,9.190,,,3.540,9.720,-7.787,0
1975,3,6.324,,4.234,-0.448,-0.477,-5.198,,,,9.429,,,3.550,9.730,-7.587,0
1975,4,6.193,,4.244,-0.366,-0.428,-5.097,,,,9.341,,,3.630,9.740,-7.367,0
1975,5,5.861,,4.152,-0.398,-0.428,-5.008,,,,9.160,,,3.730,9.870,-6.648,0
1975,6,5.602,,4.244,-0.287,-0.316,-4.877,,,,9.121,,,3.650,9.800,-6.366,0
1975,7,6.032,,4.172,-0.326,-0.366,-4.906,,,,9.081,,,3.590,9.740,-6.616,0
1975,8,6.213,,4.201,-0.277,-0.346,-4.906,,,,9.111,,,3.610,9.810,-6.927,0
1975,9,5.914,,4.093,-0.408,-0.507,-5.097,,,,9.190,,,3.540,9.790,-7.118,0
1975,10,6.363,,4.484,-0.067,-0.169,-4.827,,,,9.311,,,3.490,9.720,-7.167,0
1975,11,6.603,,4.572,-0.047,-0.077,-4.736,,,,9.311,,,3.490,9.670,-6.947,0
1975,12,6.423,,4.382,-0.247,-0.267,-4.916,,,,9.301,,,3.510,9.720,-6.927,0
1976,1,6.163,,4.283,-0.316,-0.336,-4.959,,,,9.239,,,3.540,9.710,-7.058,0
1976,2,6.823,,4.303,-0.398,-0.438,-5.179,,,,9.482,,,3.440,9.600,-7.357,0
1976,3,8.014,,4.274,-0.379,-0.408,-5.097,,,,9.370,,,3.480,9.660,-7.718,0
1976,4,6.452,,4.533,-0.126,-0.146,-4.827,,,,9.360,,,3.510,9.670,-7.459,0
1976,5,6.203,,4.392,-0.247,-0.277,-4.946,,,,9.341,,,3.540,9.700,-7.498,0
1976,6,6.711,,4.402,-0.247,-0.267,-4.936,,,,9.341,,,3.580,9.750,-6.766,0
1976,7,6.662,,4.684,-0.008,-0.067,-4.827,,,,9.511,,,3.550,9.720,-6.209,0
1976,8,6.144,,4.621,-0.126,-0.179,-4.969,,,,9.590,,,3.540,9.700,-6.087,0
1976,9,6.453,4.923,4.582,-0.057,-0.106,-4.798,-4.988,-0.037,9.911,9.380,0.341,0.190,3.490,9.680,-6.707,0
1976,10,6.491,4.733,4.411,-0.208,-0.238,-4.877,-5.228,-0.247,9.961,9.291,0.322,0.351,3.520,9.700,-7.537,0
1976,11,,,4.333,-0.208,-0.238,-4.808,,,,9.140,,,,,,5
1976,12,7.302,,4.142,-0.417,-0.448,-5.047,,,,9.190,,,,,-7.459,5
1977,1,7.003,4.772,4.264,-0.336,-0.389,-5.037,-5.418,-0.326,10.190,9.301,0.509,0.381,3.570,9.770,-6.997,0
1977,2,5.853,4.762,4.313,-0.428,-0.457,-5.228,-5.428,-0.326,10.190,9.541,0.449,0.200,3.530,9.710,-6.487,0
1977,3,6.593,,4.474,-0.169,-0.198,-4.857,,,,9.347,,,,,-6.776,5
1977,4,7.483,4.713,4.402,-0.346,-0.346,-5.097,-5.408,-0.346,10.121,9.501,0.308,0.308,3.660,9.770,-7.247,0
1977,5,6.903,5.113,4.684,-0.057,-0.097,-4.877,-5.218,-0.047,10.331,9.560,0.430,0.341,3.700,9.860,-7.097,0
1977,6,6.833,5.264,4.792,0.074,0.012,-4.768,-5.136,0.064,10.400,9.560,0.469,0.371,3.620,9.790,-7.017,0
1977,7,6.873,5.031,4.582,-0.156,-0.198,-4.978,-5.297,-0.126,10.331,9.560,0.449,0.322,3.750,9.900,-6.907,0
1977,8,6.012,4.923,4.533,-0.028,-0.179,-4.887,-5.097,-0.090,10.020,9.419,0.390,0.210,3.700,9.920,-6.438,0
